"No.","Time","Source","Destination","Protocol","Length","Info"
"5907","27.109651","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1895, Time=2321640204"
"5908","27.113809","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1896, Time=2321640204"
"5909","27.117976","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1897, Time=2321640204"
"5910","27.123964","127.0.0.1","127.0.0.1","RTP","313","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34466, Time=536306220, Mark"
"5911","27.124078","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1898, Time=2321640204"
"5912","27.126315","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1899, Time=2321640204"
"5913","27.130509","127.0.0.1","127.0.0.1","RTP","619","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1900, Time=2321640204, Mark"
"5914","27.135145","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1901, Time=2321637204"
"5915","27.146206","127.0.0.1","127.0.0.1","RTP","330","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34467, Time=536307244, Mark"
"5916","27.151926","127.0.0.1","127.0.0.1","RTP","1433","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1902, Time=2321637204, Mark"
"5917","27.168583","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1903, Time=2321646204"
"5918","27.169420","127.0.0.1","127.0.0.1","RTP","322","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34468, Time=536308268, Mark"
"5919","27.173356","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1904, Time=2321646204"
"5920","27.176322","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1905, Time=2321646204"
"5921","27.180477","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1906, Time=2321646204"
"5922","27.184678","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1907, Time=2321646204"
"5923","27.190057","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1908, Time=2321646204"
"5924","27.192643","127.0.0.1","127.0.0.1","RTP","337","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34469, Time=536309292, Mark"
"5925","27.192974","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1909, Time=2321646204"
"5926","27.197173","127.0.0.1","127.0.0.1","RTP","1057","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1910, Time=2321646204, Mark"
"5927","27.201865","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1911, Time=2321643204"
"5928","27.212426","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1912, Time=2321643204"
"5929","27.215861","127.0.0.1","127.0.0.1","RTP","286","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34470, Time=536310316, Mark"
"5930","27.223559","127.0.0.1","127.0.0.1","RTP","181","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1913, Time=2321643204, Mark"
"5931","27.235266","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1914, Time=2321652204"
"5932","27.240005","127.0.0.1","127.0.0.1","RTP","321","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34471, Time=536311340, Mark"
"5933","27.240035","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1915, Time=2321652204"
"5934","27.244179","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1916, Time=2321652204"
"5935","27.248940","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1917, Time=2321652204"
"5936","27.253694","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1918, Time=2321652204"
"5937","27.258469","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1919, Time=2321652204"
"5938","27.262293","127.0.0.1","127.0.0.1","RTP","318","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34472, Time=536312364, Mark"
"5939","27.263301","127.0.0.1","127.0.0.1","RTP","142","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1920, Time=2321652204, Mark"
"5940","27.268527","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1921, Time=2321649204"
"5941","27.279093","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1922, Time=2321649204"
"5942","27.285520","127.0.0.1","127.0.0.1","RTP","330","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34473, Time=536313388, Mark"
"5943","27.290206","127.0.0.1","127.0.0.1","RTP","287","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1923, Time=2321649204, Mark"
"5944","27.301920","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1924, Time=2321658204"
"5945","27.306738","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1925, Time=2321658204"
"5946","27.308789","127.0.0.1","127.0.0.1","RTP","349","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34474, Time=536314412, Mark"
"5947","27.309850","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1926, Time=2321658204"
"5948","27.312482","127.0.0.1","127.0.0.1","RTCP","110","Receiver Report   Source description   "
"5949","27.313808","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1927, Time=2321658204"
"5950","27.317976","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1928, Time=2321658204"
"5951","27.323155","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1929, Time=2321658204"
"5952","27.326319","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1930, Time=2321658204"
"5953","27.330503","127.0.0.1","127.0.0.1","RTP","152","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1931, Time=2321658204, Mark"
"5954","27.331956","127.0.0.1","127.0.0.1","RTP","309","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34475, Time=536315436, Mark"
"5955","27.335283","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1932, Time=2321655204"
"5956","27.345759","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1933, Time=2321655204"
"5957","27.355181","127.0.0.1","127.0.0.1","RTP","317","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34476, Time=536316460, Mark"
"5958","27.356849","127.0.0.1","127.0.0.1","RTP","291","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1934, Time=2321655204, Mark"
"5959","27.368076","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1935, Time=2321664204"
"5960","27.373060","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1936, Time=2321664204"
"5961","27.377508","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1937, Time=2321664204"
"5962","27.378391","127.0.0.1","127.0.0.1","RTP","321","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34477, Time=536317484, Mark"
"5963","27.382256","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1938, Time=2321664204"
"5964","27.387039","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1939, Time=2321664204"
"5965","27.391787","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1940, Time=2321664204"
"5966","27.398430","127.0.0.1","127.0.0.1","RTP","1276","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1941, Time=2321664204, Mark"
"5967","27.401471","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1942, Time=2321661204"
"5968","27.401603","127.0.0.1","127.0.0.1","RTP","333","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34478, Time=536318508, Mark"
"5969","27.417973","127.0.0.1","127.0.0.1","RTP","1286","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1943, Time=2321661204, Mark"
"5970","27.424832","127.0.0.1","127.0.0.1","RTP","331","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34479, Time=536319532, Mark"
"5971","27.434964","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1944, Time=2321670204"
"5972","27.439990","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1945, Time=2321670204"
"5973","27.444174","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1946, Time=2321670204"
"5974","27.448051","127.0.0.1","127.0.0.1","RTP","333","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34480, Time=536320556, Mark"
"5975","27.448922","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1947, Time=2321670204"
"5976","27.453704","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1948, Time=2321670204"
"5977","27.458556","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1949, Time=2321670204"
"5978","27.463411","127.0.0.1","127.0.0.1","RTP","1388","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1950, Time=2321670204, Mark"
"5979","27.468217","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1951, Time=2321667204"
"5980","27.473259","127.0.0.1","127.0.0.1","RTP","308","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34481, Time=536321580, Mark"
"5981","27.479097","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1952, Time=2321667204"
"5982","27.490180","127.0.0.1","127.0.0.1","RTP","155","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1953, Time=2321667204, Mark"
"5983","27.494653","127.0.0.1","127.0.0.1","RTP","342","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34482, Time=536322604, Mark"
"5984","27.501880","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1954, Time=2321676354"
"5985","27.507083","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1955, Time=2321676354"
"5986","27.509645","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1956, Time=2321676354"
"5987","27.513808","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1957, Time=2321676354"
"5988","27.517739","127.0.0.1","127.0.0.1","RTP","331","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34483, Time=536323628, Mark"
"5989","27.517972","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1958, Time=2321676354"
"5990","27.525548","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1959, Time=2321676354"
"5991","27.526314","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1960, Time=2321676354"
"5992","27.530512","127.0.0.1","127.0.0.1","RTP","1258","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1961, Time=2321676354, Mark"
"5993","27.536323","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1962, Time=2321673204"
"5994","27.540952","127.0.0.1","127.0.0.1","RTP","322","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34484, Time=536324652, Mark"
"5995","27.541062","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1963, Time=2321673204"
"5996","27.545826","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1964, Time=2321673204"
"5997","27.550592","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1965, Time=2321673204"
"5998","27.557151","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1966, Time=2321673204"
"5999","27.560175","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1967, Time=2321673204"
"6000","27.564178","127.0.0.1","127.0.0.1","RTP","308","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34485, Time=536325676, Mark"
"6001","27.564883","127.0.0.1","127.0.0.1","RTP","512","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1968, Time=2321673204, Mark"
"6002","27.569653","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1969, Time=2321682354"
"6003","27.574497","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1970, Time=2321682354"
"6004","27.579164","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1971, Time=2321682354"
"6005","27.583926","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1972, Time=2321682354"
"6006","27.587385","127.0.0.1","127.0.0.1","RTP","314","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34486, Time=536326700, Mark"
"6007","27.589685","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1973, Time=2321682354"
"6008","27.593463","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1974, Time=2321682354"
"6009","27.598234","127.0.0.1","127.0.0.1","RTP","224","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1975, Time=2321682354, Mark"
"6010","27.602986","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1976, Time=2321679354"
"6011","27.610608","127.0.0.1","127.0.0.1","RTP","340","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34487, Time=536327724, Mark"
"6012","27.619641","127.0.0.1","127.0.0.1","RTP","1023","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1977, Time=2321679354, Mark"
"6013","27.633836","127.0.0.1","127.0.0.1","RTP","330","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34488, Time=536328748, Mark"
"6014","27.636325","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1978, Time=2321688354"
"6015","27.641090","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1979, Time=2321688354"
"6016","27.645833","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1980, Time=2321688354"
"6017","27.650600","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1981, Time=2321688354"
"6018","27.656403","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1982, Time=2321688354"
"6019","27.657072","127.0.0.1","127.0.0.1","RTP","322","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34489, Time=536329772, Mark"
"6020","27.660124","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1983, Time=2321688354"
"6021","27.664911","127.0.0.1","127.0.0.1","RTP","1395","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1984, Time=2321688354, Mark"
"6022","27.669657","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1985, Time=2321685354"
"6023","27.680282","127.0.0.1","127.0.0.1","RTP","329","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34490, Time=536330796, Mark"
"6024","27.686300","127.0.0.1","127.0.0.1","RTP","1344","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1986, Time=2321685354, Mark"
"6025","27.702991","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1987, Time=2321694354"
"6026","27.703477","127.0.0.1","127.0.0.1","RTP","335","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34491, Time=536331820, Mark"
"6027","27.707758","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1988, Time=2321694354"
"6028","27.712525","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1989, Time=2321694354"
"6029","27.717265","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1990, Time=2321694354"
"6030","27.723474","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1991, Time=2321694354"
"6031","27.726694","127.0.0.1","127.0.0.1","RTP","314","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34492, Time=536332844, Mark"
"6032","27.726779","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1992, Time=2321694354"
"6033","27.731573","127.0.0.1","127.0.0.1","RTP","581","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1993, Time=2321694354, Mark"
"6034","27.736325","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1994, Time=2321691354"
"6035","27.749923","127.0.0.1","127.0.0.1","RTP","304","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34493, Time=536333868, Mark"
"6036","27.752962","127.0.0.1","127.0.0.1","RTP","1341","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1995, Time=2321691354, Mark"
"6037","27.769661","127.0.0.1","127.0.0.1","RTP","70","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1996, Time=2321697354"
"6038","27.769675","127.0.0.1","127.0.0.1","RTP","58","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1997, Time=2321697354"
"6039","27.769687","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1998, Time=2321697354"
"6040","27.770588","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=1999, Time=2321697354"
"6041","27.773461","127.0.0.1","127.0.0.1","RTP","310","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34494, Time=536334892, Mark"
"6042","27.773488","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2000, Time=2321697354"
"6043","27.773619","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2001, Time=2321697354"
"6044","27.773688","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2002, Time=2321697354"
"6045","27.774412","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2003, Time=2321697354"
"6046","27.775348","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2004, Time=2321697354"
"6047","27.776298","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2005, Time=2321697354"
"6048","27.777250","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2006, Time=2321697354"
"6049","27.778224","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2007, Time=2321697354"
"6050","27.779162","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2008, Time=2321697354"
"6051","27.780109","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2009, Time=2321697354"
"6052","27.781059","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2010, Time=2321697354"
"6053","27.782014","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2011, Time=2321697354"
"6054","27.782970","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2012, Time=2321697354"
"6055","27.783924","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2013, Time=2321697354"
"6056","27.785122","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2014, Time=2321697354"
"6057","27.785828","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2015, Time=2321697354"
"6058","27.786788","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2016, Time=2321697354"
"6059","27.787733","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2017, Time=2321697354"
"6060","27.788681","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2018, Time=2321697354"
"6061","27.789669","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2019, Time=2321697354"
"6062","27.790585","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2020, Time=2321697354"
"6063","27.791538","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2021, Time=2321697354"
"6064","27.792495","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2022, Time=2321697354"
"6065","27.793443","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2023, Time=2321697354"
"6066","27.794395","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2024, Time=2321697354"
"6067","27.795351","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2025, Time=2321697354"
"6068","27.796563","127.0.0.1","127.0.0.1","RTP","311","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34495, Time=536335916, Mark"
"6069","27.796584","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2026, Time=2321697354"
"6070","27.797285","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2027, Time=2321697354"
"6071","27.798209","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2028, Time=2321697354"
"6072","27.799160","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2029, Time=2321697354"
"6073","27.801382","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2030, Time=2321697354"
"6074","27.801413","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2031, Time=2321697354"
"6075","27.802020","127.0.0.1","127.0.0.1","RTP","362","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2032, Time=2321697354, Mark"
"6076","27.802971","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2033, Time=2321703354"
"6077","27.807753","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2034, Time=2321703354"
"6078","27.812494","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2035, Time=2321703354"
"6079","27.817258","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2036, Time=2321703354"
"6080","27.819580","127.0.0.1","127.0.0.1","RTP","313","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=34496, Time=536336940, Mark"
"6081","27.822026","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2037, Time=2321703354"
"6082","27.826790","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=2038, Time=2321703354"
